,country,sex,age,marriage_duration_years,num_children_total,num_children_inhome,edu_level,material_situation,religion,religiosity,pension,enjoy_spouse_company,happiness,spouse_attraction,spouse_enjoy_doing_things_together,spouse_enjoy_cuddling,spouse_respect,spouse_pride,spouse_romance,spouse_love,marital_satisfaction,spouse_satisfaction,relationship_satisfaction,natl_pride_in_parents,natl_pride_in_children,natl_aging_parents_live_with_children,natl_children_live_at_home_marraige,indv_pride_in_parents,indv_pride_in_children,indv_aging_parents_live_with_children,indv_children_live_at_home_marraige
1468,Estonia,2.0,32.0,1.0,0.0,0.0,5.0,1.0,6.0,1.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1,1.0,0.0,0.0,3,3.0,0.0,0.0
1469,Estonia,1.0,32.0,5.0,2.0,2.0,3.0,1.0,6.0,1.0,-3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3,3.0,-1.0,-1.0,3,3.0,0.0,0.0
1470,Estonia,2.0,29.0,6.0,2.0,0.0,4.0,0.0,6.0,2.0,-3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3.0,0.0,3.0,2,3.0,0.0,0.0
1471,Estonia,1.0,47.0,22.0,3.0,2.0,5.0,0.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2.0,1.0,2.0,2,3.0,0.0,0.0
1472,Estonia,2.0,35.0,13.0,2.0,1.0,5.0,0.0,6.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3.0,1.0,0.0,2,3.0,0.0,0.0
1473,Estonia,2.0,46.0,25.0,5.0,1.0,4.0,0.0,6.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0,3.0,0.0,0.0,2,3.0,0.0,0.0
1474,Estonia,2.0,32.0,6.0,1.0,1.0,4.0,0.0,6.0,1.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2,3.0,2.0,0.0,1,3.0,0.0,0.0
1475,Estonia,1.0,52.0,28.0,5.0,5.0,5.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2,2.0,0.0,0.0,0,3.0,0.0,0.0
1476,Estonia,2.0,25.0,4.75,0.0,0.0,5.0,0.0,6.0,1.0,-2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2.0,-2.0,-2.0,2,2.0,0.0,0.0
1477,Estonia,1.0,47.0,27.0,2.0,0.0,3.0,0.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2.0,-2.0,1.0,3,3.0,-2.0,0.0
1478,Estonia,1.0,38.0,8.0,2.0,2.0,4.0,0.0,6.0,2.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,3.0,-2.0,0.0,2,3.0,-2.0,0.0
1479,Estonia,2.0,28.0,0.2,1.0,1.0,3.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2,3.0,0.0,-2.0,1,3.0,-2.0,0.0
1480,Estonia,1.0,44.0,22.0,2.0,2.0,5.0,2.0,6.0,2.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2,3.0,-2.0,2.0,1,2.0,-2.0,0.0
1481,Estonia,1.0,30.0,4.0,2.0,2.0,5.0,0.0,6.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2,3.0,-1.0,-2.0,0,0.0,-2.0,0.0
1482,Estonia,2.0,32.0,1.0,2.0,2.0,5.0,1.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2,3.0,0.0,-2.0,3,3.0,-3.0,0.0
1483,Estonia,2.0,37.0,0.1,1.0,1.0,5.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2,2.0,0.0,1.0,2,3.0,-3.0,0.0
1484,Estonia,2.0,36.0,4.0,2.0,2.0,5.0,1.0,6.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1,3.0,3.0,-3.0,3,3.0,2.0,-1.0
1485,Estonia,2.0,57.0,20.0,2.0,0.0,3.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,1.0,0,2.0,0.0,-1.0
1486,Estonia,2.0,34.0,3.0,0.0,0.0,4.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2,2.0,1.0,0.0,3,3.0,-1.0,-1.0
1487,Estonia,1.0,59.0,29.0,3.0,0.0,5.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.0,0.0,0.0,3,3.0,-1.0,-1.0
1488,Estonia,2.0,30.0,7.0,2.0,2.0,5.0,0.0,6.0,1.0,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2.0,-1.0,-2.0,2,3.0,-2.0,0.0,2,3.0,-1.0,-1.0
1489,Estonia,1.0,41.0,16.0,2.0,2.0,5.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1,2.0,3.0,-3.0,1,3.0,-2.0,-1.0
1490,Estonia,2.0,42.0,13.0,2.0,2.0,4.0,1.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0,3.0,-3.0,-2.0,0,3.0,-3.0,-1.0
1491,Estonia,2.0,40.0,3.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,-1,0.0,-3.0,2.0,-3,-3.0,-3.0,-1.0
1492,Estonia,2.0,49.0,27.0,3.0,0.0,5.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,3.0,1.0,-2.0,3,3.0,1.0,-2.0
1493,Estonia,2.0,30.0,2.0,2.0,2.0,5.0,0.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,1.0,2,3.0,-1.0,-2.0,2,2.0,1.0,-2.0
1494,Estonia,1.0,25.0,4.0,0.0,0.0,2.0,-1.0,6.0,1.0,-3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,2,2.0,0.0,0.0,3,3.0,0.0,-2.0
1495,Estonia,2.0,27.0,4.0,0.0,0.0,2.0,-1.0,6.0,3.0,-1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,3.0,1.0,-3.0,3,3.0,0.0,-2.0
1496,Estonia,2.0,31.0,5.0,2.0,2.0,5.0,0.0,6.0,5.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2,2.0,-3.0,-3.0,3,3.0,-2.0,-2.0
1497,Estonia,1.0,49.0,28.0,3.0,1.0,5.0,-1.0,6.0,1.0,-3.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,-1.0,-2.0,2,2.0,-2.0,-2.0
1498,Estonia,2.0,58.0,20.0,0.0,0.0,5.0,-1.0,6.0,1.0,-3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,-2,-2.0,-3.0,-2.0,-3,-2.0,-2.0,-2.0
1499,Estonia,2.0,34.0,7.0,3.0,3.0,5.0,0.0,6.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,3.0,1.0,2.0,3,3.0,-3.0,-2.0
1500,Estonia,1.0,50.0,19.0,1.0,1.0,3.0,1.0,6.0,1.0,-3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3,3.0,-3.0,-1.0,3,3.0,-3.0,-2.0
1501,Estonia,2.0,38.0,16.0,2.0,2.0,4.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2,2.0,-2.0,-2.0,1,2.0,-3.0,-2.0
1502,Estonia,1.0,29.0,2.0,0.0,0.0,3.0,0.0,6.0,1.0,-3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,-1.0,2.0,1.0,3.0,2.0,0,0.0,0.0,2.0,0,2.0,-3.0,-2.0
1503,Estonia,2.0,37.0,16.0,3.0,3.0,5.0,0.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3,3.0,1.0,2.0,3,3.0,2.0,-3.0
1504,Estonia,2.0,32.0,1.0,2.0,2.0,5.0,1.0,6.0,3.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0,3.0,0.0,-3.0,2,3.0,2.0,-3.0
1505,Estonia,2.0,30.0,3.0,2.0,2.0,5.0,0.0,6.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3,3.0,-3.0,-3.0,3,3.0,-3.0,-3.0
1506,Estonia,2.0,53.0,32.0,3.0,0.0,4.0,-2.0,6.0,1.0,-3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,-2,-1.0,-3.0,1.0,2,3.0,-3.0,-3.0
1507,Estonia,2.0,53.0,29.0,3.0,0.0,5.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0,-3.0,0.0,2,2.0,-3.0,-3.0
1508,Estonia,1.0,46.0,15.0,4.0,3.0,5.0,0.0,6.0,1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2.0,-2.0,-2.0,2,2.0,-3.0,-3.0
1509,Estonia,1.0,52.0,3.0,2.0,0.0,3.0,0.0,6.0,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2,2.0,-3.0,-3.0,2,2.0,-3.0,-3.0
1510,Estonia,2.0,40.0,16.0,1.0,0.0,5.0,0.0,6.0,3.0,-2.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-2.0,-1.0,-2.0,-1.0,-3.0,2,2.0,0.0,-1.0,2,3.0,0.0,-1.0
1511,Estonia,1.0,43.0,19.0,3.0,3.0,4.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,3.0,0.0,3.0,3,3.0,0.0,3.0
1512,Estonia,1.0,35.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3,3.0,2.0,2.0,2,3.0,1.0,2.0
1513,Estonia,1.0,46.0,23.0,2.0,1.0,5.0,1.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0,2.0,1.0,1.0,3,3.0,3.0,3.0
1514,Estonia,2.0,30.0,10.0,1.0,1.0,5.0,0.0,,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,-3,3.0,-3.0,3.0,3,3.0,1.0,3.0
1515,Estonia,2.0,69.0,43.0,2.0,0.0,5.0,0.0,,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2,3.0,0.0,2.0,3,3.0,-2.0,3.0
1516,Estonia,1.0,48.0,1.0,1.0,2.0,4.0,-1.0,,1.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0,3.0,-1.0,-3.0,-2,3.0,-2.0,3.0
1517,Estonia,2.0,42.0,21.0,2.0,2.0,5.0,0.0,,2.0,-3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,-2.0,1,3.0,2.0,3.0,3,3.0,-3.0,3.0
1518,Estonia,2.0,29.0,4.0,1.0,1.0,5.0,0.0,,4.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-2,2.0,-3.0,2.0,2,3.0,2.0,2.0
1519,Estonia,2.0,41.0,24.0,2.0,1.0,5.0,1.0,,5.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-2.0,1,2.0,2.0,1.0,0,2.0,2.0,2.0
1520,Estonia,2.0,67.0,32.0,0.0,0.0,5.0,-1.0,,3.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1,2.0,0.0,1.0,2,2.0,0.0,2.0
1521,Estonia,1.0,54.0,32.0,3.0,2.0,5.0,0.0,,1.0,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,3.0,-3.0,2.0,3,3.0,-3.0,2.0
1522,Estonia,2.0,53.0,32.0,3.0,2.0,5.0,0.0,,2.0,-3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,3.0,0.0,2.0,3,3.0,0.0,1.0
1523,Estonia,2.0,39.0,6.0,2.0,2.0,5.0,0.0,,2.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,3.0,2.0,2.0,2,2.0,-1.0,1.0
1524,Estonia,2.0,35.0,11.0,2.0,2.0,5.0,-1.0,,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,2.0,-2.0,2.0,2,3.0,-3.0,1.0
1525,Estonia,2.0,36.0,1.0,3.0,3.0,5.0,2.0,,5.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2,3.0,0.0,0.0,3,3.0,1.0,0.0
1526,Estonia,1.0,74.0,32.0,0.0,0.0,5.0,-1.0,,4.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0,2.0,-3.0,2.0,1,3.0,1.0,0.0
1527,Estonia,2.0,52.0,27.0,2.0,1.0,5.0,1.0,,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-1,3.0,0.0,1.0,3,3.0,0.0,0.0
1528,Estonia,2.0,33.0,6.0,1.0,1.0,4.0,0.0,,3.0,-3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3,3.0,3.0,0.0,3,3.0,0.0,0.0
1529,Estonia,1.0,33.0,7.0,3.0,3.0,3.0,0.0,,6.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0,2.0,-1.0,1.0,3,2.0,0.0,0.0
1530,Estonia,2.0,23.0,0.8,1.0,1.0,3.0,-1.0,,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3.0,0.0,-3.0,2,3.0,-2.0,-2.0
1531,Estonia,1.0,39.0,0.75,3.0,3.0,5.0,1.0,,5.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3,3.0,1.0,-3.0,3,3.0,0.0,-3.0
1532,Germany,2.0,65.0,47.0,2.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1,2.0,1.0,1.0,2,2.0,3.0,3.0
1533,Germany,1.0,67.0,47.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1,1.0,-1.0,1.0,1,1.0,-1.0,1.0
1534,Germany,1.0,49.0,8.0,0.0,0.0,2.0,-1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1,1.0,3.0,0.0,1,1.0,3.0,0.0
1535,Germany,1.0,45.0,15.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1,3.0,-1.0,-1.0,3,3.0,2.0,0.0
1536,Germany,2.0,35.0,8.0,1.0,1.0,4.0,0.0,1.0,4.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1,2.0,-1.0,0.0,1,3.0,1.0,0.0
1537,Germany,2.0,64.0,40.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1,1.0,2.0,3.0,1,1.0,1.0,0.0
1538,Germany,2.0,28.0,5.0,1.0,1.0,5.0,0.0,1.0,6.0,-3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,0,0.0,-3.0,-3.0,1,1.0,1.0,0.0
1539,Germany,2.0,68.0,45.0,2.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,3,3.0,-1.0,2.0,3,3.0,0.0,0.0
1540,Germany,2.0,38.0,5.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2.0,-1.0,-1.0,3,3.0,0.0,0.0
1541,Germany,1.0,50.0,10.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,-1.0,-1.0,1,1.0,0.0,0.0
1542,Germany,2.0,56.0,35.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-3.0,-3.0,-1.0,3,-1.0,-1.0,1.0,3,-2.0,-2.0,0.0
1543,Germany,1.0,38.0,4.0,3.0,3.0,3.0,0.0,1.0,5.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,-3.0,2,2.0,2.0,-1.0,1,2.0,2.0,-1.0
1544,Germany,1.0,57.0,33.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,2.0,2.0,2.0,3,2.0,1.0,-1.0
1545,Germany,1.0,61.0,38.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,2,3.0,0.0,1.0,1,2.0,-1.0,-1.0
1546,Germany,2.0,31.0,5.0,0.0,0.0,3.0,1.0,1.0,3.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,-3.0,2,2.0,-2.0,-2.0,2,2.0,1.0,-2.0
1547,Germany,1.0,46.0,13.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1,3.0,0.0,-1.0,1,2.0,0.0,-2.0
1548,Germany,2.0,31.0,4.0,0.0,0.0,5.0,0.0,1.0,5.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1,1.0,-2.0,-1.0,0,2.0,0.0,-2.0
1549,Germany,1.0,46.0,6.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2,3.0,-1.0,-1.0,3,3.0,-1.0,-2.0
1550,Germany,1.0,51.0,10.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1,0.0,-2.0,-1.0,1,2.0,-2.0,-2.0
1551,Germany,2.0,47.0,20.0,2.0,2.0,5.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,0.0,0.0,3,3.0,0.0,-3.0
1552,Germany,1.0,31.0,3.0,0.0,0.0,5.0,1.0,1.0,6.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,-2.0,1.0,2,3.0,0.0,-3.0
1553,Germany,1.0,70.0,45.0,2.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1,1.0,-2.0,0.0,2,2.0,0.0,-3.0
1554,Germany,2.0,44.0,13.0,2.0,2.0,5.0,1.0,1.0,7.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-3.0,0.0,2,2.0,-2.0,-2.0,1,0.0,0.0,-3.0
1555,Germany,1.0,41.0,11.0,2.0,2.0,5.0,1.0,1.0,5.0,-2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2.0,-2.0,-2.0,2,3.0,-1.0,-3.0
1556,Germany,1.0,43.0,1.5,0.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0,1.0,-1.0,-2.0,2,2.0,-1.0,-3.0
1557,Germany,2.0,48.0,9.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,1,1.0,-1.0,-2.0,1,1.0,-1.0,-3.0
1558,Germany,2.0,57.0,23.0,3.0,1.0,5.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3.0,-2.0,-1.0,1,3.0,-2.0,-3.0
1559,Germany,1.0,61.0,10.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,0,2.0,-2.0,-1.0,1,1.0,-2.0,-3.0
1560,Germany,2.0,37.0,1.5,2.0,2.0,5.0,-1.0,1.0,5.0,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0,2.0,-2.0,-2.0,0,0.0,-2.0,-3.0
1561,Germany,2.0,73.0,55.0,3.0,0.0,2.0,0.0,2.0,4.0,-1.0,0.0,-2.0,-2.0,-1.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2,3.0,-2.0,-2.0,2,2.0,1.0,2.0
1562,Germany,1.0,49.0,8.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1,2.0,-2.0,-1.0,3,3.0,2.0,1.0
1563,Germany,2.0,45.0,13.0,5.0,3.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0
1564,Germany,2.0,36.0,4.0,3.0,3.0,5.0,-1.0,2.0,5.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-3.0,-2.0,-3.0,1,2.0,0.0,-1.0,1,2.0,2.0,0.0
1565,Germany,2.0,73.0,48.0,1.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1,2.0,1.0,1.0,1,2.0,0.0,-1.0
1566,Germany,1.0,47.0,23.0,2.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,0,2.0,0.0,1.0,-1,1.0,0.0,-1.0
1567,Germany,1.0,49.0,22.0,4.0,4.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,-1.0,-1.0,1,2.0,-1.0,-1.0
1568,Germany,2.0,36.0,10.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,-1.0,1.0,1.0,0.0,0.0,2,3.0,-2.0,-2.0,3,3.0,2.0,-2.0
1569,Germany,1.0,34.0,8.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-1,0.0,0.0,-1.0,2,2.0,2.0,-2.0
1570,Germany,2.0,44.0,11.0,1.0,1.0,3.0,0.0,2.0,4.0,-1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,-1.0,0.0,3,3.0,-1.0,-2.0,0,3.0,0.0,-2.0
1571,Germany,1.0,70.0,47.0,2.0,0.0,5.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1,2.0,1.0,-2.0,1,1.0,1.0,-2.0
1572,Germany,2.0,33.0,6.0,1.0,1.0,5.0,0.0,2.0,4.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,3.0,2.0,-1.0,2,2.0,2.0,-3.0
1573,Germany,1.0,39.0,13.0,3.0,3.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2,3.0,-3.0,-2.0,2,3.0,-2.0,-3.0
1574,Germany,2.0,62.0,10.0,3.0,0.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0,2.0,-3.0,-3.0,-2,1.0,-3.0,-3.0
1575,Germany,2.0,69.0,1.0,0.0,5.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1,1.0,-2.0,-1.0,1,1.0,1.0,-2.0
