,country,sex,age,marriage_duration_years,num_children_total,num_children_inhome,edu_level,material_situation,religion,religiosity,pension,enjoy_spouse_company,happiness,spouse_attraction,spouse_enjoy_doing_things_together,spouse_enjoy_cuddling,spouse_respect,spouse_pride,spouse_romance,spouse_love,marital_satisfaction,spouse_satisfaction,relationship_satisfaction,natl_pride_in_parents,natl_pride_in_children,natl_aging_parents_live_with_children,natl_children_live_at_home_marraige,indv_pride_in_parents,indv_pride_in_children,indv_aging_parents_live_with_children,indv_children_live_at_home_marraige
2395,India,2,37,11,2,2,5,2,Hindu,5,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,3,3,3
2396,India,2,33,7,1,1,5,1,Hindu,5,0,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,3,3,3
2397,India,1,36,11,2,2,5,2,Hindu,4,3,2,2,2,2,1,2,2,1,2,3,2,3,2,3,1,3,3,3,3,3
2398,India,2,52,24,2,2,5,0,Hindu,3,-3,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,3,3,3,3,3
2399,India,2,33,7,2,2,5,2,Hindu,6,-1,1,1,1,1,1,1,1,1,1,3,3,3,0,3,1,3,3,3,3,3
2400,India,2,37,7,2,2,5,1,Hindu,4,-1,2,1,1,1,0,1,1,1,2,2,2,1,-2,3,1,3,3,3,3,3
2401,India,1,28,2,0,0,5,1,Hindu,5,1,2,2,1,1,2,2,2,1,2,2,2,2,3,3,0,3,3,3,3,3
2402,India,2,51,23,2,0,5,2,Hindu,3,0,2,2,2,2,2,2,2,2,2,-2,-3,0,2,3,0,3,3,3,3,3
2403,India,2,32,7,2,2,5,0,Hindu,4,-3,1,0,2,1,1,0,0,1,1,-1,-1,-1,3,3,2,2,3,3,3,3
2404,India,2,33,5,1,1,5,1,Hindu,6,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,2,2,3,3,3,3
2405,India,1,36,11,2,2,5,0,Hindu,4,-1,2,2,0,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3
2406,India,2,42,15,2,2,5,1,Hindu,6,0,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,3,3,3,3
2407,India,2,38,7,1,1,5,1,Hindu,4,-3,2,2,2,2,2,2,2,1,2,3,2,3,3,3,3,-2,3,3,3,3
2408,India,2,55,29,3,2,5,2,Hindu,5,3,2,1,2,2,2,1,1,1,2,1,0,0,2,1,1,-2,3,3,3,3
2409,India,2,49,11,1,1,5,2,Hindu,5,3,1,1,1,1,0,1,1,1,1,2,2,2,3,3,0,-2,3,3,3,3
2410,India,1,30,6,2,2,5,2,Hindu,6,1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3
2411,India,1,39,13,2,2,5,0,Hindu,4,1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,0,3,2,3,3,3
2412,India,2,35,7,1,1,5,2,Hindu,2,-3,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,1,3,3,3
2413,India,1,39,15,2,0,5,1,Hindu,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,2,3,3
2414,India,1,47,19,2,2,5,2,Hindu,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,3,3
2415,India,2,54,23,2,2,5,2,Hindu,6,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,3,3
2416,India,1,44,21,2,2,5,2,Hindu,5,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,0,3,2,2,3,3
2417,India,2,38,9,2,2,5,2,Hindu,4,-3,2,2,2,1,2,2,2,1,2,2,3,3,3,3,2,3,1,1,3,3
2418,India,2,34,5,1,1,5,2,Hindu,7,-3,1,1,2,2,2,2,2,2,2,3,3,3,1,0,3,3,0,0,3,3
2419,India,1,37,6,1,1,5,1,Hindu,5,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,1,-2,-1,3,3
2420,India,1,33,6,1,0,5,1,Hindu,7,2,1,2,1,2,2,2,2,2,2,1,1,1,3,3,3,3,2,3,2,3
2421,India,1,35,14,2,2,5,1,Hindu,2,0,2,2,2,2,2,2,2,1,2,3,3,3,2,3,2,2,2,3,2,3
2422,India,1,65,44,2,0,5,2,Hindu,7,0,1,1,0,0,0,1,1,0,2,2,2,2,-1,2,2,2,2,3,2,3
2423,India,2,36,8,1,1,5,0,Hindu,4,0,1,1,0,0,1,1,1,2,2,1,0,0,2,3,-3,1,2,3,2,3
2424,India,2,35,8,1,1,5,0,Hindu,5,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,-1,1,3,2,3
2425,India,1,33,5,1,1,5,2,Hindu,6,2,2,2,2,2,2,2,2,1,2,1,1,1,1,3,2,-1,1,2,2,3
2426,India,2,57,28,0,1,5,0,Hindu,5,2,2,2,2,2,2,2,2,2,2,3,3,3,-2,2,2,3,2,1,2,3
2427,India,2,34,10,1,1,5,1,Hindu,1,2,2,1,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,1,3
2428,India,2,49,19,1,1,5,2,Hindu,3,-2,2,1,2,1,1,1,2,1,2,0,0,0,3,3,1,3,3,3,1,3
2429,India,1,28,5,1,1,5,1,Hindu,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,3,1,2,3,3,1,3
2430,India,2,56,26,1,1,5,0,Hindu,4,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,0,1,2,3,1,3
2431,India,2,55,27,2,1,5,2,Hindu,7,1,2,2,2,1,0,2,2,2,2,2,2,2,1,2,0,1,2,1,1,3
2432,India,1,36,11,1,1,5,2,Hindu,5,-1,2,2,2,2,2,2,2,2,2,2,1,1,-1,3,3,2,1,3,-3,3
2433,India,1,34,9,2,2,5,1,Hindu,4,1,2,2,1,2,0,2,2,1,2,2,3,2,1,2,-2,3,2,3,3,2
2434,India,2,30,2,0,0,5,1,Hindu,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2
2435,India,2,36,16,2,2,5,1,Hindu,6,1,1,2,1,1,0,2,2,1,2,2,1,1,2,2,0,3,3,1,3,2
2436,India,2,30,4,0,0,5,1,Hindu,6,-1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,-1,3,3,3,2,2
2437,India,2,73,49,2,0,5,2,Hindu,4,3,1,1,1,0,0,2,1,0,1,0,0,0,2,3,3,2,3,3,2,2
2438,India,2,54,23,2,2,5,2,Hindu,5,3,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2
2439,India,2,39,10,2,2,5,1,Hindu,4,-2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,2,2
2440,India,1,33,12,2,2,5,1,Hindu,6,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,2,2,2,2,2,2
2441,India,2,56,30,2,2,5,0,Hindu,4,2,2,0,2,2,2,2,2,2,2,-1,-1,0,3,2,1,2,2,1,2,2
2442,India,2,42,18,2,2,5,1,Hindu,6,3,2,2,2,2,2,2,2,2,2,3,3,3,2,-2,1,2,2,2,1,2
2443,India,2,42,12,2,0,5,1,Hindu,7,-3,-2,1,2,2,2,2,2,2,2,2,2,2,3,-1,2,3,3,3,3,1
2444,India,2,35,9,1,1,5,1,Hindu,6,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,1
2445,India,2,39,9,0,0,5,1,Hindu,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,1
2446,India,1,38,14,1,1,5,2,Hindu,4,0,2,2,2,2,2,2,2,0,2,3,2,2,2,3,-2,3,1,2,3,1
2447,India,1,37,13,1,1,5,1,Hindu,4,0,2,2,2,2,2,2,2,2,2,2,2,2,-1,3,3,3,3,3,2,1
2448,India,1,39,14,2,2,5,1,Hindu,4,0,2,2,1,1,2,2,1,1,2,1,1,1,3,3,2,3,2,2,2,1
2449,India,2,42,14,1,1,5,1,Hindu,6,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,1,1
2450,India,2,51,23,2,2,5,2,Hindu,6,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
2451,India,2,30,3,0,0,5,1,Hindu,6,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,3,3,0,2,3,3,3,0
2452,India,1,31,10,2,2,5,1,Hindu,4,0,2,2,2,2,2,2,2,2,2,2,2,3,2,3,0,1,1,3,3,0
2453,India,1,38,12,2,2,5,1,Hindu,5,0,2,1,1,1,1,2,1,1,2,1,2,2,2,3,2,3,2,2,2,0
2454,India,1,34,12,2,2,5,1,Hindu,4,0,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,0,2,2,0,0
2455,India,2,36,6,2,2,5,2,Hindu,4,-3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,-1
2456,India,1,30,6,1,1,5,1,Hindu,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,3,-1
2457,India,2,56,27,2,2,5,2,Hindu,5,2,2,1,1,1,1,2,2,1,2,2,1,2,3,3,3,-2,3,3,3,-2
2458,India,2,50,25,2,2,5,1,Hindu,6,3,2,2,1,2,1,2,2,2,2,-3,-3,-2,3,3,3,3,2,3,3,-2
2459,India,2,70,44,2,2,5,2,Hindu,4,2,2,2,2,2,1,2,2,1,2,3,3,3,1,3,-1,0,3,3,0,-2
2460,India,1,35,10,2,3,5,2,Hindu,4,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,3,3,-1,-2
2461,India,2,52,28,2,1,5,1,Hindu,4,-2,-1,1,-1,-1,-1,1,-1,-1,-1,-3,-3,-3,2,2,1,-2,2,2,-1,-2
2462,India,2,51,22,2,2,5,2,Hindu,6,-3,2,2,2,1,2,2,2,1,2,2,2,3,2,3,1,2,3,3,3,-3
2463,India,2,35,4,1,1,5,1,Hindu,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3
2464,India,2,32,5,2,2,5,1,Other,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-2,-3,3,3,-2,2
2465,Indonesia,2,28,1,1,1,5,-1,Protestant,5,0,2,2,1,1,1,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3
2466,Indonesia,2,50,26,4,2,5,1,Protestant,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2467,Indonesia,1,53,26,4,2,5,1,Protestant,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2468,Indonesia,2,53,27,4,2,5,1,Protestant,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2469,Indonesia,1,32,6,2,2,5,0,Protestant,5,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2470,Indonesia,2,33,12,2,2,5,0,Protestant,5,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2471,Indonesia,1,60,35,3,0,5,1,Protestant,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2472,Indonesia,1,60,35,3,0,5,1,Protestant,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2473,Indonesia,2,46,22,3,2,5,1,Protestant,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2474,Indonesia,2,35,15,2,2,5,1,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2475,Indonesia,2,35,15,2,2,5,1,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2476,Indonesia,2,33,6,2,2,5,1,Protestant,4,1,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3
2477,Indonesia,2,34,6,2,2,5,1,Protestant,4,1,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3
2478,Indonesia,1,48,23,2,2,5,1,Protestant,4,1,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3
2479,Indonesia,2,48,24,2,2,5,1,Protestant,4,1,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3
2480,Indonesia,2,46,26,2,2,5,1,Protestant,4,0,2,1,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3
2481,Indonesia,2,50,31,2,1,5,1,Protestant,6,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
2482,Indonesia,2,50,31,2,1,5,1,Protestant,6,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
2483,Indonesia,2,24,1,0,0,5,0,Protestant,4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
2484,Indonesia,1,29,1,0,0,5,0,Protestant,4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
2485,Indonesia,1,30,2,0,0,5,0,Protestant,4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
2486,Indonesia,2,28,2,1,0,5,0,Protestant,4,-1,2,2,1,2,2,1,2,-1,2,3,3,2,3,3,0,3,3,3,3,3
2487,Indonesia,2,28,2,1,0,5,0,Protestant,4,-1,2,2,1,2,2,1,2,-1,2,3,3,2,3,3,0,3,3,3,3,3
2488,Indonesia,2,27,3,1,0,5,0,Protestant,4,-1,2,2,1,2,2,1,2,-1,2,3,3,2,3,3,0,3,3,3,3,3
2489,Indonesia,2,37,8,1,0,5,0,Protestant,7,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,0,2,3,3,3,3
2490,Indonesia,2,49,8,1,0,5,0,Protestant,7,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,0,2,3,3,3,3
2491,Indonesia,2,49,30,2,2,4,0,Protestant,7,-2,2,2,1,2,2,2,1,1,2,3,3,2,2,3,-3,2,2,3,3,3
2492,Indonesia,2,49,30,2,2,4,0,Protestant,7,-2,2,2,1,2,2,2,1,1,2,3,3,2,2,3,-3,2,2,3,3,3
2493,Indonesia,1,52,30,2,2,4,0,Protestant,7,-2,2,2,1,2,2,2,1,1,2,3,3,2,2,3,-3,2,2,3,3,3
2494,Indonesia,2,31,7,1,0,4,0,Protestant,4,0,2,2,1,0,0,2,1,1,2,2,3,3,0,2,3,2,3,2,3,3
2495,Indonesia,2,31,7,1,0,4,0,Protestant,4,0,2,2,1,0,0,2,1,1,2,2,3,3,0,2,3,2,3,2,3,3
2496,Indonesia,1,31,4,1,0,4,0,Protestant,4,0,2,2,1,0,0,2,1,1,2,3,3,3,0,2,3,2,3,2,3,3
2497,Indonesia,1,32,4,1,0,4,0,Protestant,4,0,2,2,1,0,0,2,1,1,2,3,3,3,0,2,3,2,3,2,3,3
2498,Indonesia,2,29,9,1,1,4,0,Protestant,4,1,2,1,2,2,1,2,1,1,2,2,2,2,2,3,3,3,2,2,3,3
2499,Indonesia,2,29,9,1,1,4,0,Protestant,4,1,2,1,2,2,1,2,1,1,2,2,2,2,2,3,3,3,2,2,3,3
2500,Indonesia,1,42,15,1,0,5,1,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,-3,-3,3,3,-3,-3,3,3
2501,Indonesia,2,51,29,3,3,5,0,Protestant,4,3,2,1,2,1,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3
2502,Indonesia,2,53,29,3,3,5,0,Protestant,4,3,2,1,2,1,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3
2503,Indonesia,2,51,29,2,1,5,0,Protestant,7,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3
2504,Indonesia,2,53,29,2,1,5,0,Protestant,7,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3
2505,Indonesia,2,47,5,0,0,5,1,Protestant,4,3,2,2,1,2,1,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3
2506,Indonesia,2,49,5,0,0,5,1,Protestant,4,3,2,2,1,2,1,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3
2507,Indonesia,2,54,34,4,2,3,0,Protestant,2,3,2,1,-1,-2,-1,1,1,-1,-1,-3,-3,-3,0,1,1,3,3,3,2,3
2508,Indonesia,2,54,34,4,2,3,0,Protestant,2,3,2,1,-1,-2,-1,1,1,-1,-1,-3,-3,-3,0,1,1,3,3,3,2,3
2509,Indonesia,2,52,32,3,2,5,1,Protestant,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,3
2510,Indonesia,2,49,23,2,1,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3
2511,Indonesia,2,50,23,2,1,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3
2512,Indonesia,2,47,15,2,1,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3
2513,Indonesia,1,29,1,0,0,5,0,Protestant,6,0,2,2,2,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,2,2,1,2,3
2514,Indonesia,2,40,12,2,2,5,1,Protestant,4,2,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2,3,3,3,3,2
2515,Indonesia,2,40,12,2,2,5,1,Protestant,4,2,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2,3,3,3,3,2
2516,Indonesia,2,43,15,2,2,5,1,Protestant,4,2,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2,3,3,3,3,2
2517,Indonesia,2,43,15,2,2,5,1,Protestant,4,2,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2,3,3,3,3,2
2518,Indonesia,1,45,17,2,2,4,0,Protestant,7,0,2,2,2,2,2,2,2,1,2,3,2,2,3,3,3,3,2,3,3,2
2519,Indonesia,1,46,17,2,2,4,0,Protestant,7,0,2,2,2,2,2,2,2,1,2,3,2,2,3,3,3,3,2,3,3,2
2520,Indonesia,1,42,17,2,2,4,-1,Protestant,4,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2
2521,Indonesia,1,26,4,1,1,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2
2522,Indonesia,1,27,4,1,1,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2
2523,Indonesia,1,35,7,3,3,5,0,Protestant,2,3,2,1,1,1,2,2,1,2,-2,2,1,-3,3,2,2,3,3,2,2,2
2524,Indonesia,2,43,18,3,0,5,0,Protestant,6,-1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2525,Indonesia,2,43,18,3,0,5,0,Protestant,6,-1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2526,Indonesia,2,43,18,3,0,5,0,Protestant,6,-1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2527,Indonesia,2,43,18,3,0,5,0,Protestant,6,-1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2528,Indonesia,2,49,27,3,2,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2
2529,Indonesia,2,49,27,3,2,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2
2530,Indonesia,2,49,27,3,2,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2
2531,Indonesia,2,38,15,2,1,2,0,Protestant,5,0,1,-1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,-1,-1,2,2
2532,Indonesia,1,40,15,2,1,2,0,Protestant,5,0,1,-1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,-1,-1,2,2
2533,Indonesia,1,43,16,4,3,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,3,1,2
2534,Indonesia,1,44,16,4,3,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,3,1,2
2535,Indonesia,2,44,24,2,2,5,0,Protestant,4,0,2,2,2,2,2,2,2,2,2,1,0,1,2,3,1,2,3,2,1,2
2536,Indonesia,2,45,24,2,2,5,0,Protestant,4,0,2,2,2,2,2,2,2,2,2,1,0,1,2,3,1,2,3,2,1,2
2537,Indonesia,1,66,44,5,1,5,0,Protestant,5,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,-3,2,2,1,-1,2
2538,Indonesia,2,52,15,2,2,5,0,Protestant,1,2,-2,2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,3,2,3,3,2,2,3,1
2539,Indonesia,2,50,26,2,2,4,0,Protestant,3,-2,-2,-2,1,1,-1,1,1,-2,1,0,0,0,3,2,3,2,2,3,2,1
2540,Indonesia,2,50,26,2,2,4,0,Protestant,3,-2,-2,-2,1,1,-1,1,1,-2,1,0,0,0,3,2,3,2,2,3,2,1
2541,Indonesia,2,51,26,2,2,4,0,Protestant,3,-2,-2,-2,1,1,-1,1,1,-2,1,0,0,0,3,2,3,2,2,3,2,1
2542,Indonesia,2,28,3,2,2,5,1,Protestant,4,-3,2,2,2,1,0,2,2,2,2,3,3,3,1,2,0,-1,1,2,3,0
2543,Indonesia,1,35,6,1,2,5,0,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,-3,-3,2,1,3,3,2,2,0,0
2544,Indonesia,2,45,15,3,3,5,0,Protestant,4,3,2,2,1,2,2,2,1,2,2,3,3,3,-3,2,2,2,2,2,-3,-3
2545,Indonesia,2,41,15,3,3,5,0,Protestant,4,3,2,2,1,2,2,2,1,2,2,3,3,3,-3,2,2,2,2,2,-3,-3
2546,Indonesia,2,41,15,1,1,5,-1,Protestant,4,3,2,2,1,2,2,2,2,-1,2,3,3,3,-3,2,2,2,2,2,-3,-3
2547,Indonesia,2,38,1,2,5,3,2,Muslim,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,3,3,2,1
2548,Indonesia,2,44,2,2,5,2,2,Muslim,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,1
2549,Indonesia,2,44,2,2,5,2,2,Muslim,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,1
2550,Indonesia,2,23,3,1,1,1,-1,Buddhist,6,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,-1,-1,3,3,2,3
2551,Indonesia,2,23,3,1,1,1,-1,Buddhist,6,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,-1,-1,3,3,2,3
2552,Indonesia,1,30,6,2,5,3,2,None,4,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,3,2,2,3
2553,Iran ,2,37,19,2,2,2,0,Muslim,5,3,-2,2,2,2,1,2,2,1,2,0,0,0,3,3,3,3,3,3,3,3
2554,Iran ,1,43,20,2,2,4,-2,Muslim,1,-1,-2,-1,1,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3
2555,Iran ,2,33,15,2,2,3,0,Muslim,4,3,1,2,1,2,2,2,2,1,2,2,1,1,3,3,3,3,3,3,3,3
2556,Iran ,2,46,21,3,2,2,0,Muslim,5,3,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
2557,Iran ,2,42,22,3,2,1,0,Muslim,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2558,Iran ,1,88,70,4,0,1,0,Muslim,7,-3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2559,Iran ,1,50,27,3,3,2,0,Muslim,7,-3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2560,Iran ,1,45,12,3,3,3,0,Muslim,5,3,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2561,Iran ,1,45,12,2,2,5,0,Muslim,5,3,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
2562,Iran ,1,61,35,7,4,1,-1,Muslim,4,-1,0,-2,2,-2,2,2,2,1,2,2,2,2,3,2,3,3,3,3,3,3
2563,Iran ,1,48,23,3,3,5,1,Muslim,6,3,1,1,1,0,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3
2564,Iran ,2,56,30,3,3,2,-1,Muslim,7,3,2,1,1,2,2,2,2,1,2,-3,-3,-3,3,3,2,3,3,3,3,3
2565,Iran ,2,46,24,2,2,4,0,Muslim,5,2,-1,-1,0,1,2,2,1,1,2,1,1,2,3,3,2,3,3,3,3,3
2566,Iran ,1,56,24,2,2,4,0,Muslim,5,3,1,1,1,1,2,2,1,1,2,2,3,2,3,3,2,3,3,3,3,3
2567,Iran ,1,53,29,3,2,5,1,Muslim,4,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,3
2568,Iran ,2,53,40,7,3,1,0,Muslim,5,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3
2569,Iran ,1,60,41,5,1,2,-1,Muslim,7,3,2,1,2,1,2,2,2,2,2,3,2,2,3,3,1,3,3,3,3,3
2570,Iran ,1,36,7,1,1,5,0,Muslim,4,2,1,1,2,-1,2,2,2,2,2,2,3,3,3,3,1,3,3,3,3,3
2571,Iran ,2,30,8,1,1,4,0,Muslim,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,3,3
2572,Iran ,1,31,8,1,1,3,0,Muslim,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,3,3,3,3,3
2573,Iran ,1,49,29,5,4,4,0,Muslim,4,3,2,-2,1,2,1,2,2,2,2,2,2,1,3,3,-3,3,3,3,3,3
2574,Iran ,1,28,5,2,2,4,-2,Muslim,2,-3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-3,3,3,3,3,3
2575,Iran ,2,46,23,2,2,5,0,Muslim,4,3,2,-1,1,2,1,2,1,1,2,-1,1,0,3,2,-3,3,3,3,3,3
2576,Iran ,2,32,12,2,2,4,0,Muslim,4,3,2,-1,1,2,1,2,2,1,2,1,1,1,3,2,-3,3,3,3,3,3
2577,Iran ,1,23,2,1,1,3,0,Muslim,1,2,-2,2,2,-2,2,2,2,2,2,3,3,3,3,-3,-3,3,3,3,3,3
2578,Iran ,1,53,3,3,2,3,0,Muslim,5,3,1,1,1,1,2,2,2,1,2,3,3,3,3,2,1,2,3,3,3,3
2579,Iran ,1,29,2,1,1,5,1,Muslim,5,3,2,2,2,-1,2,2,2,2,2,3,3,3,3,3,-3,1,3,3,3,3
2580,Iran ,1,51,34,3,1,4,2,Muslim,1,-1,2,0,1,0,1,2,2,0,2,2,2,2,3,3,3,3,2,3,3,3
2581,Iran ,1,42,13,2,2,5,2,Muslim,6,3,-2,1,2,-2,2,2,1,1,1,2,2,2,3,3,3,3,2,3,3,3
2582,Iran ,1,49,19,1,1,4,2,Muslim,5,3,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,2,3,3,3
2583,Iran ,1,54,33,4,3,4,0,Muslim,7,3,2,2,2,-2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3
2584,Iran ,1,38,13,3,3,3,-1,Muslim,1,-1,0,-2,2,-2,-1,2,2,1,2,3,3,3,3,3,3,3,2,3,3,3
2585,Iran ,2,42,14,2,2,5,0,Muslim,4,3,1,1,-1,2,2,2,2,1,2,3,2,2,3,3,2,3,2,3,3,3
